Geneid	A1	A3	A12	A13	A16	A17	A18	A19	A24	A25	A28	A29	A32	A33	A36	A37	A40	A41	A44	A45	A48	A49	A50	A51
AC122381.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tiam1	435	465	636	449	626	487	690	638	318	466	266	334	267	274	361	263	305	343	241	292	278	271	435	971
AC132099.1	1	3	5	12	6	0	0	1	10	0	3	2	4	2	6	7	4	2	4	4	8	0	10	7
AC139573.1	0	0	0	0	0	0	5	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1
AC139573.2	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	3	3	2	0	1	2	0	2	1
Sod1	5829	6650	8403	6441	8875	4390	7760	7274	5526	3835	5389	5379	5389	6015	3530	5534	4490	4731	5273	3970	5281	5428	7463	10296
Scaf4	1156	1212	1007	901	903	812	759	854	673	809	715	615	720	713	902	1002	688	588	569	648	593	589	1266	1766
AC131339.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC131339.2	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	4	18
AC131339.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC131339.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hunk	695	605	530	446	611	705	793	673	327	416	341	282	490	553	799	839	273	288	399	340	299	325	955	2774
AC133505.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110008E08Rik	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC133505.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC160759.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC160759.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mis18a	7	66	140	172	145	121	32	55	196	120	151	85	67	111	128	161	112	83	91	103	60	78	201	297
Gm17518	10	8	11	1	33	0	12	2	1	7	15	3	7	8	2	5	2	7	14	15	1	14	2	16
Mrap	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Urb1	165	108	209	131	144	80	63	68	93	148	87	103	53	60	237	267	121	54	89	50	41	87	239	214
Eva1c	311	379	550	442	593	276	263	377	175	223	254	218	132	180	245	301	224	220	216	115	215	183	137	37
AC134560.1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7831	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC134560.3	0	2	3	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	2	0	4	1	2
Cfap298	93	133	218	215	254	117	58	105	107	128	101	101	61	57	108	142	106	82	67	60	60	68	168	241
AC134560.2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	2	0
Synj1	1091	1006	944	836	1042	1730	940	1136	893	973	925	887	1174	1147	1018	901	1007	831	815	803	821	874	854	1016
Gm22933	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	0	0	5	1	3	0	0	3	10
Gm15965	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0	1	0
4930404I05Rik	0	1	0	0	0	0	0	7	3	3	2	3	0	2	6	6	4	6	1	0	2	0	7	11
Paxbp1	147	204	357	384	442	412	317	301	374	343	338	363	359	406	579	600	371	332	307	290	328	380	741	1006
4931406G06Rik	0	4	1	16	4	16	0	0	7	5	6	0	2	4	5	13	0	5	12	2	2	1	1	6
4932438H23Rik	0	9	12	22	7	18	24	10	14	17	13	11	10	21	29	10	12	12	4	11	9	13	11	17
H3f3a-ps2	34	21	28	54	35	32	15	38	8	16	13	13	13	26	4	19	16	13	24	9	21	17	4	4
AC034116.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC034116.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC034116.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0
AC034116.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC034116.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olig2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Gm37016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olig1	0	0	1	0	0	0	0	0	0	0	0	3	6	1	1	1	0	0	2	2	0	1	0	6
Gm15966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifnar2	126	113	130	132	228	166	134	145	129	122	102	103	75	108	66	89	88	98	96	66	122	106	154	88
Gm21970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il10rb	758	710	1101	1031	1702	2033	1601	1568	1393	1153	1285	1292	1599	1779	920	1000	1316	1383	1133	1028	1236	1472	1148	1365
AC150035.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AC150035.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A930006K02Rik	11	0	0	0	2	0	0	0	7	0	3	4	0	4	3	3	1	3	8	0	5	0	8	3
AC150035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifnar1	1488	1221	1368	1324	1550	1859	1913	1303	1067	1048	1013	915	1135	1337	1158	1122	878	908	888	965	976	955	1124	1666
Gm7856	0	2	4	0	2	0	0	0	5	0	1	1	4	4	1	2	4	0	0	4	4	0	3	2
Mir6367	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7860	0	12	0	0	6	13	0	8	0	1	1	15	6	2	4	0	3	1	4	3	2	0	0	4
Ifngr2	10918	9500	7377	7519	12420	11207	13866	9859	5589	4730	5004	5382	6221	6627	4360	4436	4881	4694	4796	5158	5958	6487	4582	7189
Tmem50b	1372	865	971	904	1774	1861	1269	938	1054	893	1038	976	916	1030	559	636	1170	1104	891	806	857	1028	810	879
Gm15964	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	4	1	0	2	0	0	0	9	12
Dnajc28	93	27	90	81	126	157	128	117	104	150	107	133	97	128	141	144	141	123	126	143	111	88	71	109
Gart	290	239	900	471	471	443	242	262	379	778	450	479	156	190	786	791	353	304	369	276	141	233	1062	830
Son	4017	4083	4934	4475	4026	8213	4521	5647	4351	5795	4509	4519	4678	5256	6700	5447	4702	4045	3969	4365	4072	4177	5991	7343
Donson	75	135	98	96	168	162	126	142	177	124	105	128	154	165	185	226	147	133	104	77	120	142	193	258
Atp5o	7372	6122	9878	7672	9343	5326	8971	8794	5842	4267	5141	5115	4875	5602	4406	5375	4429	4175	6261	4868	5543	5324	5096	8554
Gm10785	7	5	3	5	4	17	14	7	8	4	4	6	5	8	2	12	13	8	3	0	9	1	6	19
Cryzl1	465	269	447	369	460	699	445	496	527	385	506	493	514	530	422	591	448	513	455	343	470	513	510	900
Itsn1	935	948	1075	965	916	1192	807	885	730	857	755	565	693	793	888	961	670	598	477	577	543	701	894	1405
Gm25245	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
D430001F17Rik	30	39	41	62	100	58	27	21	37	30	100	53	62	65	38	54	43	66	30	45	34	32	28	19
Gm27773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC126053.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps6	261	249	614	382	430	365	425	413	439	263	482	465	369	461	225	393	358	358	531	299	399	385	277	515
AC144408.3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Slc5a3	541	394	425	464	181	547	383	438	398	561	461	434	430	438	668	592	485	412	493	488	278	336	295	543
Gm16310	0	5	1	0	12	0	0	2	6	1	2	11	1	3	5	2	4	0	5	1	0	5	1	2
AC144408.2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AC144408.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC164165.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC164165.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Kcne2	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
Smim11	85	124	184	164	158	51	167	154	212	126	153	209	171	196	169	242	170	152	184	133	196	162	226	464
1700048M11Rik	0	0	2	0	0	8	13	0	3	0	0	2	0	4	2	3	4	9	0	0	0	2	1	3
Fam243	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
AC162305.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Kcne1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC162305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rcan1	959	964	684	706	1298	1000	1107	916	587	502	595	590	646	835	465	509	453	446	628	487	583	690	487	592
AC174448.1	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1
2410124H12Rik	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clic6	30	13	22	46	8	0	9	0	6	9	5	5	0	1	0	0	3	1	3	5	0	1	52	165
AC117775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Runx1	835	800	645	675	673	814	580	526	434	527	387	401	382	524	478	428	343	311	404	388	404	358	447	588
Gm26626	0	0	3	14	0	0	0	5	0	0	0	0	2	0	2	0	0	0	1	2	2	0	0	2
CT025774.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810053B23Rik	7	0	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	6
AC140346.1	7	2	6	0	0	0	0	0	0	0	0	1	2	1	0	1	5	0	5	5	0	0	16	40
Mir802	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
1700029J03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC135673.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC160993.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Setd4	46	58	60	64	82	35	70	41	64	53	71	68	43	44	69	74	49	42	56	34	61	19	117	245
AC160993.2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	3	0	1	0	0	0	2	5
Cbr1	6675	8040	6022	5281	8527	4041	6998	6602	4534	2523	4333	4691	5054	5599	2821	4574	3654	4042	4592	3014	5193	4873	4173	11275
Gm5678	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
Gm45384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cbr3	1041	1257	694	537	669	200	635	714	226	140	284	284	181	207	233	401	184	192	185	104	243	178	392	2823
Dop1b	2785	3095	2331	1973	3258	4148	3693	4038	2043	2317	1911	1916	2764	2980	1868	1706	2103	1937	1849	2076	2144	2287	2443	3790
2310043M15Rik	0	0	12	0	5	16	7	3	1	4	4	0	9	5	2	11	9	1	4	4	3	3	4	7
AC168220.3	0	4	0	0	3	3	0	0	2	0	3	1	2	1	0	8	4	1	2	0	4	0	1	4
Morc3	478	346	536	466	571	805	621	408	587	659	550	607	455	568	646	687	517	502	590	505	488	548	649	1073
Chaf1b	39	63	135	149	112	110	61	50	60	162	109	109	22	23	236	214	74	56	54	52	53	54	264	129
AC168220.2	0	0	0	0	3	0	0	0	0	0	3	0	0	3	0	0	0	0	2	1	0	0	2	0
Cldn14	0	1	0	0	0	0	0	1	4	0	0	0	5	0	0	0	0	0	4	0	2	1	2	27
AC168220.1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
AC165961.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC165961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC165961.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sim2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Hlcs	1255	1173	1244	1285	1142	1173	1098	1102	659	933	745	736	674	786	1060	1068	802	700	672	618	520	598	804	732
Gm23062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48984	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48978	0	0	0	0	0	0	0	0	1	0	0	3	1	1	0	2	2	0	1	0	0	0	1	0
Gm6363	0	7	14	7	0	10	0	0	0	8	6	3	5	4	7	13	1	7	3	4	6	4	4	9
Ripply3	39	51	214	178	96	54	53	46	111	131	102	152	57	74	510	923	32	44	46	55	70	42	65	0
Pigp	275	133	197	221	235	221	309	202	342	236	324	323	431	395	291	495	355	376	270	209	403	439	324	573
Gm15310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttc3	1240	820	1314	1364	968	1719	1806	1329	984	1377	1020	1021	925	1108	2036	1703	1064	794	837	811	843	924	1107	2763
Gm23692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CT030190.1	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
Vps26c	1279	1204	1635	1207	1543	1055	1737	1531	1136	759	1019	1031	1269	1383	781	1184	873	1104	1038	746	1121	1104	1014	1603
Dyrk1a	1778	1714	1333	1120	1258	1887	1460	1681	1340	1462	1299	1267	1442	1789	1536	1380	1303	1276	1239	1347	1233	1511	2070	2829
Gm15971	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0
AC165271.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AC165271.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnj6	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	3	0	0	0	0	0	3	0	1
Gm22745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC171211.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC154546.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC154546.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnj15	4	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	4	0
AC154691.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erg	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Ets2	5380	5885	4734	4375	4699	5469	4704	4232	3855	3664	3491	3690	3938	4218	4197	4430	3560	3373	3514	3400	2961	3452	3791	7518
CT030665.1	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	3	0	0	0	0
CT030665.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
Gm37259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810404F17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Gm15340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psmg1	61	94	230	143	158	35	64	80	140	126	117	131	58	64	155	204	132	90	91	67	76	72	299	372
Brwd1	831	794	804	668	531	1096	769	775	680	940	667	655	667	851	873	919	707	549	559	680	541	639	964	1463
Gm15342	0	0	0	0	0	10	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	2
Gm27833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC144797.2	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AC144797.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Hmgn1	1313	1484	4004	3171	1907	1519	1515	1364	1197	1588	1515	1435	575	886	2421	3090	1107	976	1304	896	657	894	2548	2842
Wrb	179	129	256	246	130	140	105	172	179	126	140	157	80	93	280	200	132	125	182	105	96	109	148	112
AC164647.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
Lca5l	4	5	0	0	0	9	8	3	1	0	7	4	0	5	0	2	3	6	1	3	3	1	2	8
Sh3bgr	7	19	27	14	42	14	8	21	5	5	11	11	17	11	14	40	8	5	25	15	7	5	66	168
B3galt5	949	778	497	347	1737	2494	1643	1980	1091	910	1156	927	2309	2170	673	330	971	1437	1699	1936	1575	1513	11	91
Igsf5	1788	1321	1492	1426	2273	2684	2049	1678	1484	1074	1372	1394	1665	1795	771	955	1259	1566	1406	1283	1715	1735	1119	1555
Itgb2l	49	27	41	32	161	77	38	82	66	41	88	71	72	99	38	47	74	52	72	97	66	49	128	95
AC154258.1	4	7	6	18	10	22	0	1	9	2	5	6	13	12	0	7	5	11	6	11	17	0	15	5
Pcp4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	2	2	2	2
Dscam	111	85	72	58	94	103	79	44	51	201	92	87	48	64	119	86	57	61	39	40	45	57	47	0
AC154538.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC154538.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC167169.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bace2	284	221	218	159	284	405	315	320	177	179	157	162	102	137	80	76	161	96	127	141	130	104	413	553
AC164088.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mx1	62	15	15	14	47	33	27	37	45	22	26	70	38	79	24	25	26	32	39	23	53	36	70	59
AC164088.2	47	50	61	102	121	226	60	96	172	147	190	130	275	265	91	168	146	273	130	130	159	205	173	133
Fam3b	2731	2629	3633	2481	4302	3345	4392	4348	4083	2875	3403	3449	4956	5401	2458	2827	3290	3445	3530	3410	4459	4353	2435	3239
Gm9242	0	0	1	0	0	0	0	1	4	1	0	0	1	2	0	1	0	1	0	5	4	2	5	3
Gm24777	0	0	0	0	0	0	0	1	0	3	0	2	1	4	1	0	2	0	0	8	0	0	1	0
Mx2	0	4	3	27	10	0	0	0	1	0	5	8	1	0	0	5	0	2	2	0	2	13	0	24
Tmprss2	8849	8587	10626	9139	11185	8952	7791	5955	4463	5651	5583	5575	3364	4243	6621	7209	5856	5198	5229	3614	4084	4046	6017	7150
Ripk4	1705	1846	1591	1535	1628	1322	1464	1543	855	879	841	859	868	1007	938	1078	740	749	834	809	774	756	1450	1949
Prdm15	278	233	301	278	335	257	243	207	233	226	206	197	215	245	274	245	230	195	201	202	162	205	259	438
AC121560.1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	3	7	2	0	0	0	4	5
C2cd2	463	462	469	425	384	440	647	508	261	274	227	225	363	316	242	233	180	218	267	225	234	268	298	813
Mir6964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zbtb21	323	338	351	285	239	234	284	336	230	219	224	241	260	274	313	335	216	161	220	195	199	271	334	635
C030010L15Rik	0	0	0	0	0	0	0	0	0	1	1	0	8	2	0	1	0	0	0	0	0	1	7	3
B230307C23Rik	8	22	47	32	43	55	49	25	66	51	55	66	38	83	34	78	60	53	65	16	45	44	72	118
A630089N07Rik	9	5	10	34	17	11	23	2	43	84	28	37	19	14	82	75	27	28	29	15	16	17	63	31
CAAA01201732.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10232	1	2	6	5	1	0	2	0	1	4	3	6	0	2	10	6	7	1	7	2	3	4	4	5
Gm16569	0	0	0	0	0	0	0	0	0	0	1	1	2	1	7	4	0	0	0	0	2	0	0	1
Gm5479	6	19	10	43	11	20	0	10	7	3	4	1	4	2	6	29	4	4	3	0	7	10	20	20
Gm25909	0	0	0	0	0	0	0	0	1	3	0	2	0	0	3	0	0	0	3	0	0	0	0	5
Pisd-ps2	53	30	19	16	21	51	14	25	14	8	13	15	12	9	7	8	11	18	5	7	21	7	20	15
AC110534.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC110534.2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC110534.5	45	66	121	66	124	198	126	109	209	139	162	190	199	184	106	220	189	168	153	126	188	196	150	305
Scaf8	1032	829	835	774	721	1003	889	865	715	832	747	641	663	773	942	847	752	647	611	649	573	721	883	1338
AC110534.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC110534.4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AC165953.2	50	43	48	107	37	121	79	24	43	57	37	61	30	28	40	64	43	38	43	29	47	52	48	120
AC165953.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC165953.1	0	4	8	0	1	1	0	3	5	31	8	12	2	15	9	9	23	3	15	10	14	23	6	8
Tiam2	280	372	329	238	519	545	486	400	322	460	344	343	336	404	190	195	309	280	348	311	328	354	227	242
Gm49221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7043	0	0	3	23	15	1	4	3	1	1	0	0	0	2	5	0	0	1	1	4	0	0	4	2
Tfb1m	11	23	54	41	54	75	15	23	56	73	48	32	37	51	96	106	48	55	47	42	47	39	68	145
Cldn20	0	3	0	0	0	0	13	0	3	2	0	0	0	4	0	0	1	0	3	2	0	1	0	2
AC098838.1	0	0	3	0	0	0	0	0	0	3	0	1	0	3	0	0	0	0	1	0	0	0	3	3
Nox3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC097366.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC098641.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC173485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC168269.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC140300.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC140300.2	4	27	38	20	12	27	5	15	18	23	19	25	9	16	15	36	9	4	16	21	11	14	14	22
AC140300.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Arid1b	1766	2118	1780	2127	1645	1736	1715	1719	1007	1464	990	871	1132	1233	1631	1398	1025	924	781	952	869	1009	1533	2395
Gm15599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Gm29050	0	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	0	1	3	0	2	1	0
Tmem242	1282	952	1030	873	1582	710	1532	797	631	489	550	598	563	657	480	560	485	466	560	370	541	543	716	1636
Ldhal6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0
AC163715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zdhhc14	56	95	65	88	103	80	140	129	35	62	50	60	48	29	32	18	57	41	39	43	48	27	133	338
3300005D01Rik	15	10	22	7	11	0	9	10	7	6	5	4	4	12	0	1	4	2	9	12	4	6	14	13
Gm10231	9	32	49	12	18	2	19	25	1	2	4	1	1	0	1	1	1	1	2	1	0	6	1	1
Gm26595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm26622	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Snx9	2976	3282	3225	2691	3360	3085	3571	3551	2391	1996	2000	2109	2806	3247	2150	2378	2197	2046	2065	2090	2135	2485	3832	5387
AC168063.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synj2	403	362	690	496	442	514	491	563	263	356	308	305	229	198	262	183	236	174	268	271	199	225	494	784
Serac1	74	94	111	39	102	196	129	78	93	101	105	129	139	136	108	100	111	100	116	86	123	103	205	369
Gtf2h5	369	364	511	482	511	396	460	243	364	318	387	360	317	341	277	528	350	283	324	199	292	329	565	829
Tulp4	2358	2113	1617	1884	2325	3724	2692	2502	1903	2332	1871	1993	2150	2585	1854	1528	2242	2061	1532	1927	1749	2075	2642	2649
Gm5812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22774	10	8	18	0	15	13	3	9	2	0	2	2	2	5	1	2	3	0	5	8	1	1	0	1
Gm15590	28	130	76	131	90	53	28	59	45	40	28	14	26	25	18	27	31	23	36	14	30	31	23	31
n-R5s26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
