Geneid	Ctrl_1	Ctrl_2	Satb2_KO1	Satb2_KO2	Mta2_KO1	Mta2_KO2	Chd4_KO1	Chd4_KO2	Gatad2_KO1	Gatad2_KO2	Smarcd2_KO1	Smarcd2_KO2	Smarca4_KO1	Smarca4_KO2	Smarca5_KO1	Smarca5_KO2	Ctbp2_KO1	Ctbp2_KO2
AC124740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Greb1l	22	36	113	76	85	45	46	31	33	23	75	85	27	37	43	59	40	45
Gm44409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nutf2-ps2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0
Gm24894	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Esco1	592	691	375	145	141	414	291	378	290	224	892	774	607	765	699	701	654	626
Snrpd1	245	337	101	71	323	273	266	160	106	132	452	618	120	244	361	372	285	284
Abhd3	464	457	1446	1227	675	646	600	534	821	594	138	145	413	457	316	343	195	242
4930563E18Rik	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
Mib1	1021	1350	1105	815	1013	934	818	1831	1120	955	1940	1702	1139	1415	1307	1459	1584	1239
Gm25116	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Mir133a-1hg	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Mir133a-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1a-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC140316.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC140316.1	1	0	0	0	0	0	0	14	0	5	2	0	1	0	1	0	0	0
1010001N08Rik	30	22	35	65	47	30	37	41	35	44	56	80	59	43	52	40	43	35
Gata6	871	806	2346	2300	1473	1720	1677	1745	1517	1364	1138	1226	826	1043	890	855	844	836
AC090479.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbbp8	311	496	190	123	126	117	140	329	172	188	425	431	330	437	364	464	463	392
AC090479.2	4	2	0	10	1	4	4	5	3	8	3	9	6	4	8	3	8	10
AC115894.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6277	35	34	13	10	6	7	25	44	9	18	12	20	31	55	26	23	44	42
Cables1	548	769	919	1002	459	620	1230	1076	1045	852	502	393	928	895	547	519	747	768
Mir1901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC100751.1	0	0	0	0	1	0	1	1	0	0	6	0	3	4	2	4	5	0
Tmem241	227	204	151	181	204	172	308	298	187	255	190	237	274	263	223	180	187	167
Riok3	3511	3516	2717	2160	2226	2140	3435	4409	3556	3127	2669	2529	3910	4370	2986	3092	2946	2928
Gm25289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rmc1	661	694	597	708	907	551	738	838	900	791	569	744	807	814	642	639	584	610
Npc1	975	1008	1943	1808	1646	1095	1534	1553	1806	1795	874	844	1396	1515	876	931	929	835
Gm15956	1	0	0	3	1	0	0	0	0	0	0	5	1	0	5	5	5	1
Ankrd29	63	83	83	69	62	32	67	44	79	83	51	53	60	64	66	56	46	47
Gm16072	0	0	0	1	0	0	0	0	0	0	0	0	1	0	8	2	0	5
Lama3	2755	2532	4432	4315	2663	2506	3628	4218	5250	4440	1999	1981	4117	4223	1781	2155	1852	2091
Gm29201	7	2	17	4	6	0	12	14	10	4	0	7	1	6	6	8	3	7
Gm29199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29200	1	2	0	10	3	0	17	0	0	2	0	0	4	6	0	2	1	3
Gm22340	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Ttc39c	98	118	108	100	101	70	130	98	198	73	20	26	98	80	42	80	47	73
AC139027.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC139027.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Cabyr	3	0	0	0	1	0	0	0	0	2	0	0	7	10	7	2	4	1
Gm7599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Osbpl1a	147	140	114	104	74	51	160	208	129	122	105	123	143	145	125	139	120	139
AC102055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Impact	98	148	97	57	92	105	118	202	119	106	147	147	122	107	104	153	146	154
Gm26407	1	0	0	0	1	0	0	0	0	0	2	5	0	3	4	8	12	1
Hrh4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC103597.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC103597.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC126695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC125156.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC103362.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp521	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
AC104328.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC165409.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC115692.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC115692.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC115692.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5160	0	2	1	0	1	0	0	0	0	0	1	3	0	0	0	1	0	0
AC158772.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6457	0	4	0	4	2	0	4	2	1	3	1	2	3	1	1	1	3	0
Ss18	772	993	893	833	1144	1237	1470	1270	818	760	1118	1391	885	967	1062	1007	1052	855
Gm24924	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
Psma8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Taf4b	67	77	126	124	156	68	66	117	29	57	208	230	58	71	130	147	153	141
AC133172.1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC125091.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kctd1	33	37	20	32	45	34	48	129	51	39	47	47	30	25	49	53	61	30
AC125091.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Gm6304	2	5	0	6	0	0	2	0	0	1	0	2	0	2	1	1	0	1
AC102342.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC102342.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC133525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC133525.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Aqp4	143	234	38	22	89	84	76	294	150	90	14	17	39	87	69	98	117	90
AC133525.2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
Chst9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10036	19	24	20	66	68	51	51	12	6	38	10	38	11	21	14	9	15	21
Gm24228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4835	2	2	0	0	1	0	0	0	0	0	1	1	0	1	1	1	3	1
Gm22389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC138299.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7665	31	28	5	38	81	47	9	8	6	52	30	69	23	34	33	26	38	23
Cdh2	5	0	0	9	4	11	5	1	3	3	8	5	2	5	14	5	7	4
Gm15485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm7670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700001G01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC124548.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC122213.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC126027.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC122306.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC127588.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC125133.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAAA01160818.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC122330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dsc3	0	0	0	0	0	0	0	0	6	6	0	0	0	1	2	0	0	0
Dsc2	5478	6470	3924	3336	4650	3689	4180	7918	4741	4692	7451	7223	6529	7666	6136	6150	5978	5933
Dsc1	3	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0
Dsg1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dsg1a	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Dsg1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Dsg4	34	43	15	10	26	45	44	51	30	24	23	16	13	22	22	38	32	29
AC102410.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dsg3	416	332	93	111	211	107	203	277	239	210	72	137	260	344	327	340	253	319
AC132091.1	11	24	16	25	21	81	26	28	42	19	8	16	12	10	12	7	20	18
Dsg2	13331	14317	14165	12932	12807	11665	13706	22867	20529	20557	15092	12834	17301	18435	12669	13210	14214	12847
Gm16090	9	9	16	0	12	9	3	11	16	3	1	9	6	15	10	3	6	2
Ttr	4	15	23	6	0	7	12	0	0	12	5	26	5	10	10	28	9	26
Gm10269	12	23	32	79	88	68	88	29	24	26	50	43	14	18	19	23	14	23
B4galt6	3683	4479	4065	3782	5301	6269	5692	9810	5549	5034	6689	5874	4121	5036	4179	4431	4150	4078
Trappc8	1731	1817	1378	974	1332	1297	1097	2266	1736	1576	1875	1942	1990	2123	1646	1616	1481	1611
Gm24959	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf125	84	92	116	112	151	130	98	217	141	90	233	168	95	76	126	132	166	128
Rnf138	204	263	154	79	88	62	184	84	120	57	338	311	215	272	281	277	218	261
Mep1b	13125	13798	7691	6609	9837	6936	11895	16110	10451	10783	12361	9738	13139	15159	11101	11184	14788	13769
Gm6378	2	1	0	2	2	6	0	0	0	2	0	1	2	0	8	6	3	4
Garem1	783	938	1323	1293	1466	1459	1259	2032	1475	1306	1080	906	862	955	832	948	919	870
Gm24372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC158774.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC158774.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC158774.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC158903.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klhl14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930426D05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc178	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Asxl3	0	1	0	0	2	0	0	0	0	0	0	0	2	1	1	2	0	1
Nol4	2	0	0	0	0	0	0	0	0	3	2	2	2	4	0	0	1	2
Gm22495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC162373.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dtna	6	7	0	1	5	0	11	0	0	3	3	1	4	9	6	1	3	1
Gm47898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Gm15972	11	14	33	18	31	0	26	0	18	19	0	13	11	11	11	31	4	19
Mapre2	2020	2707	2365	2154	2308	2413	2886	4249	3639	2833	2449	2436	2553	2772	2279	2552	2793	2639
Mir6360	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm23207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC126807.3	3	1	0	1	9	6	5	0	0	2	3	5	1	0	5	7	0	0
AC126807.1	1	0	11	33	43	42	13	2	3	29	11	10	2	1	5	8	4	5
Zfp397	178	183	133	124	183	124	148	200	106	143	518	591	210	285	383	396	365	292
Zscan30	2	5	0	3	10	0	0	0	0	0	0	6	1	1	4	0	0	1
Zfp35	271	208	127	139	238	107	105	160	142	182	337	345	223	275	282	290	254	206
Zfp24	516	511	529	285	389	353	444	477	473	279	689	678	523	541	610	583	513	379
AC126807.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ino80c	593	715	939	628	643	571	1037	969	706	593	598	699	654	770	591	635	608	573
Galnt1	2259	2452	2805	1587	1902	2053	2769	4032	3391	2338	2501	2178	2357	2808	2257	2296	2109	2157
Gm7701	0	0	0	0	6	0	2	0	0	0	0	4	1	0	1	0	1	0
AC131109.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2700062C07Rik	81	91	74	87	139	89	106	134	120	77	114	163	81	114	91	92	80	91
Rprd1a	162	171	169	120	129	163	190	279	152	138	352	322	184	177	175	200	172	159
Gm23606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a6	83	70	157	97	97	69	170	102	65	148	166	116	74	72	94	86	95	67
Elp2	454	490	670	563	1038	865	710	812	550	615	1040	1175	534	620	643	624	648	525
Mocos	655	709	815	893	705	662	1271	1059	1244	1013	422	450	719	800	586	691	656	609
n-R5s23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fhod3	4	1	0	2	1	1	0	0	0	1	7	6	8	2	5	0	2	4
Gm9955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpgs2	51	45	60	52	84	89	90	44	63	41	142	99	44	55	46	54	73	82
AW554918	55	42	38	4	21	53	34	102	23	27	99	85	49	53	52	59	55	47
Gm16558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Celf4	8	6	23	16	21	16	37	58	16	10	73	66	20	9	19	29	18	7
Gm3227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0710001A04Rik	0	6	6	1	5	0	1	0	0	10	8	8	3	0	12	6	3	2
Gm7847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC118208.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC161438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC120429.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC122271.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC122271.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC122271.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7729	1	2	0	23	15	2	5	2	0	4	10	24	3	1	7	4	6	1
AC102562.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC164536.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC168306.1	3	3	0	1	0	0	0	0	0	5	0	12	5	1	3	2	8	2
Gm24246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC161519.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC161519.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC161519.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC103939.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC152397.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC102588.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC102549.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC102549.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC105333.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC102496.1	114	101	143	132	107	133	189	203	169	106	146	93	96	114	103	99	66	73
Pik3c3	579	576	727	542	763	488	804	1034	915	695	741	686	673	841	640	643	577	502
AC163399.1	0	2	2	7	19	11	6	2	2	7	1	9	1	4	9	3	1	4
AC163399.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl29-ps5	1	0	0	5	3	22	0	1	0	0	3	2	2	3	2	0	8	1
Gm22870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7936	0	0	0	1	4	0	0	0	0	0	0	1	1	1	1	0	2	0
AC113953.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Rit2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC164011.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syt4	0	2	6	0	0	0	0	0	0	0	2	0	6	1	1	0	0	0
Gm26658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC156981.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a46	1075	1305	611	233	364	359	432	845	468	502	1269	1268	1204	1378	1186	1216	1179	1150
B930094E09Rik	0	0	19	0	4	0	2	0	0	0	5	0	3	1	1	0	0	0
Sap130	724	700	1226	1338	1196	1276	1024	1420	1214	1120	1027	881	885	952	804	650	777	680
AC161511.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Ammecr1l	455	543	728	677	837	766	640	942	771	729	595	643	533	617	575	519	482	405
Gm26533	7	0	0	0	8	5	8	13	0	0	0	0	2	7	2	0	0	6
Polr2d	204	212	309	361	394	429	300	295	269	236	209	284	163	212	228	193	189	178
Wdr33	493	764	864	1236	1207	1330	1071	1007	934	1054	984	1008	741	803	774	791	726	658
Gm6665	1	1	0	2	0	0	0	0	1	0	2	0	0	0	0	1	1	0
Gm26823	1	0	7	0	0	0	0	0	0	0	0	2	0	5	3	1	2	0
Sft2d3	48	43	92	70	97	34	79	61	15	86	59	81	44	38	54	67	55	44
Lims2	12	5	79	46	49	53	20	14	40	80	5	4	13	12	17	10	10	9
Gpr17	61	48	97	97	48	87	91	62	54	83	7	30	68	90	40	38	41	36
Myo7b	10149	10015	15561	17175	13875	14467	18095	19542	20685	22428	10890	8948	13132	13691	9261	9030	9904	9499
Gm16344	10	1	0	3	4	0	14	0	8	2	1	11	2	6	9	8	4	4
Gm16345	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iws1	696	912	1042	959	861	802	687	988	730	804	1172	1211	823	1006	1004	1010	922	755
AC127347.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC127347.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proc	18	15	10	49	40	16	24	2	22	77	0	11	15	13	12	19	12	8
AC126686.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26717	14	1	9	3	14	12	0	0	15	8	1	1	2	12	7	7	5	1
Map3k2	1023	1316	1089	702	657	795	859	1598	1047	972	1736	1430	1297	1522	1191	1178	1272	1114
Ercc3	985	1223	1608	1677	1799	1875	1969	1723	1795	1884	1203	1221	1147	1309	1197	1152	1032	992
Gm22325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A830052D11Rik	3	11	9	9	7	0	0	1	6	12	3	8	6	11	13	15	14	5
Bin1	241	209	368	472	792	687	608	414	500	678	213	241	234	238	311	343	268	215
Gm35060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gypc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930455D15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tslp	0	1	9	0	1	0	0	0	0	3	0	3	0	1	5	7	0	0
Gm26378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr36	426	590	534	483	882	642	546	791	528	475	1242	1091	377	512	777	880	680	564
Mir6361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310026I22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Camk4	3	0	0	5	1	0	7	10	0	3	0	7	5	1	5	4	0	3
Gm22814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stard4	6692	7833	10042	8000	7095	8425	8108	13949	9676	7171	8078	9419	8242	9367	8108	8241	7339	7381
Nrep	9	22	2	5	2	0	0	3	15	9	1	9	7	15	18	9	21	13
Gm10549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epb41l4aos	67	91	231	247	306	234	320	68	183	152	80	195	75	97	94	94	84	62
Gm23639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Epb41l4a	312	337	406	485	572	683	683	610	367	503	546	605	327	329	321	388	376	303
Gm22788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10548	0	4	1	5	2	0	2	9	0	3	11	2	2	0	4	10	6	7
Apc	2498	3183	4224	3807	2657	2536	2035	4854	3553	3469	4298	3035	2938	3689	2641	2864	3000	2626
Srp19	271	310	289	247	368	319	457	348	194	199	396	467	241	307	326	320	269	262
Reep5	385	378	756	905	845	675	827	731	587	568	418	441	357	401	445	471	397	362
Pkd2l2	234	289	197	129	100	121	228	325	113	137	151	147	268	308	244	237	255	184
Fam13b	1214	1620	597	663	671	588	884	1354	799	654	947	943	1506	1703	1342	1352	1535	1579
n-R5s24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Wnt8a	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Nme5	0	0	5	0	0	0	1	0	0	0	0	1	2	0	1	2	1	0
4933408B17Rik	0	0	0	0	0	0	0	0	0	2	8	3	6	2	5	4	1	0
Brd8	333	419	509	421	593	470	451	445	553	464	692	868	465	564	528	478	439	466
Kif20a	44	66	80	72	335	252	113	76	17	29	374	454	55	78	150	178	117	104
Cdc23	245	263	244	190	439	271	281	338	225	237	427	526	213	237	285	272	272	230
n-R5s25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gfra3	9	13	26	34	0	0	7	1	0	6	1	8	4	21	18	14	20	18
Cdc25c	13	15	14	24	93	32	19	13	17	3	161	114	9	16	50	40	31	45
Gm3550	0	0	0	0	0	0	0	0	0	0	6	9	0	0	2	4	0	2
2010110K18Rik	0	2	0	4	7	0	0	0	0	0	9	9	1	8	0	4	8	5
Fam53c	424	525	1018	1109	971	1031	801	998	689	751	780	841	530	547	634	574	474	481
Kdm3b	1378	1660	3242	3490	3455	3650	2861	3259	2595	2622	3152	2808	1591	1943	1972	2009	2019	1704
Gm26538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reep2	3	1	0	0	6	0	0	8	3	1	2	8	5	8	3	5	4	1
Egr1	610	745	939	971	1252	1218	1277	1398	901	779	1156	1348	1054	1073	727	671	825	702
Etf1	1517	2082	1818	1424	2041	1880	1762	2667	1689	1413	3363	2910	1628	2205	2273	2263	2256	1869
Hspa9	3113	4287	5495	4808	8794	6420	4255	6166	4905	5007	10373	10093	3368	4379	5219	5510	4961	3982
Gm22200	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
Gm26109	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	2	0
Ctnna1	12275	14349	21926	20026	21196	17134	21534	21154	22393	18587	18389	17297	14826	17309	13948	14304	13749	13246
Lrrtm2	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	3	7	7
Sil1	244	213	577	651	444	515	482	313	359	307	332	386	253	315	280	252	266	223
Gm5239	2	2	3	20	21	59	34	19	8	16	4	17	6	4	2	6	2	6
Mir1949	6	0	0	0	0	0	0	6	0	0	1	7	0	1	2	8	2	4
Snora74a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Matr3	1308	1596	772	389	674	596	459	1267	642	667	2440	2242	1431	1710	1677	1604	1639	1626
Gm36989	0	1	0	0	0	0	0	0	0	0	6	24	3	6	2	3	6	0
Paip2	944	1076	715	497	578	572	979	811	818	686	813	1013	881	1073	909	868	739	761
Slc23a1	6	4	0	7	12	5	12	0	11	9	2	2	8	1	2	9	2	7
Mzb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prob1	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0
Spata24	9	7	20	19	19	16	1	5	10	1	21	54	4	1	10	11	7	5
Dnajc18	95	80	110	129	196	132	106	158	175	195	192	194	70	99	93	108	80	90
1700066B19Rik	37	28	0	56	105	75	82	67	40	43	132	156	31	36	45	46	64	33
Ecscr	42	48	71	179	151	172	123	140	50	73	67	54	27	44	76	61	40	46
Tmem173	4	7	6	17	170	95	30	129	21	34	11	7	9	13	34	30	24	14
Gm16490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ube2d2a	1459	1465	1430	1532	1500	1595	1876	1836	1510	1488	1382	1501	1464	1715	1447	1413	1317	1261
Cxxc5	32	23	34	16	20	19	78	60	40	27	13	13	13	32	7	17	13	20
Gm29417	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
