Geneid	Ctrl_1	Ctrl_2	Satb2_KO1	Satb2_KO2	Mta2_KO1	Mta2_KO2	Chd4_KO1	Chd4_KO2	Gatad2_KO1	Gatad2_KO2	Smarcd2_KO1	Smarcd2_KO2	Smarca4_KO1	Smarca4_KO2	Smarca5_KO1	Smarca5_KO2	Rbbp4_KO1	Rbbp4_KO2	Ctbp2_KO1	Ctbp2_KO2	Ncor1_KO1	Ncor1_KO2
Golph3	2196	2603	1966	1251	1451	1577	1873	3454	2497	1874	2547	2580	2540	2885	2408	2562	2474	2510	2353	2086	2395	2057
Pdzd2	58	86	46	66	42	45	107	113	68	81	47	27	86	72	55	36	57	77	34	41	42	64
Gm24135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2606	4	0	16	14	20	2	10	20	4	6	2	6	4	2	0	3	6	2	2	1	4	1
F830212C03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
6030458C11Rik	288	476	368	246	526	483	611	706	412	302	588	596	413	453	503	504	500	519	483	445	425	354
Drosha	795	853	958	790	1123	1066	1093	1603	1065	1170	1448	1138	900	1094	926	804	984	1359	903	780	831	862
Gm47288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdh6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
Gm8238	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm4940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930557F08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm6479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdh9	0	0	0	0	0	0	6	0	0	0	0	0	2	1	0	0	0	5	1	0	0	0
Gm49127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921515E04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Gm8318	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm49138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Gm49139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C030047K22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdh10	0	0	1	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	1	0
Gm8328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Gm49161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8341	0	0	0	1	1	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gm49166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC124561.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdh12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acot10	1	4	0	0	0	0	0	0	0	2	1	2	1	1	0	0	1	4	1	0	4	3
Gm25711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdh18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hnrnpa1l2-ps2	4	2	0	1	17	19	3	6	0	6	13	15	2	4	8	0	3	9	3	4	5	1
Gm19840	0	0	0	5	4	0	0	4	0	8	0	4	0	1	0	1	5	0	0	4	2	0
Gm24656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6533	2	1	5	7	18	13	1	0	0	1	0	5	0	3	0	1	1	8	1	2	1	2
Gm48915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC131068.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930540I17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230109A22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
5830426I08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930445E18Rik	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0
Basp1	113	131	581	535	650	861	588	421	393	282	15	73	54	101	115	129	120	149	77	110	206	155
Gm5468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Gm48956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo10	1079	1153	2378	3163	1758	1837	1793	2343	2001	1858	1685	1659	1730	1664	1190	1181	1355	1721	1377	1352	1117	1530
Gm48996	0	0	0	0	0	8	3	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0
Gm2862	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	3	0	1	0	0	0
Gm4824	8	24	10	11	30	26	0	1	16	15	40	20	6	3	5	3	8	9	9	4	12	5
Retreg1	1119	1238	1091	1226	880	860	931	1049	993	1049	924	809	1103	1192	987	1039	957	1006	957	911	938	809
Mir7212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp622	1345	1449	2072	2877	2959	3041	3063	2635	2323	2561	1688	1552	1620	1737	1486	1467	1479	1495	1458	1367	1484	1185
Gm41279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
March11	1	0	0	0	0	0	0	0	0	0	0	1	7	8	9	5	0	0	5	4	3	1
Fbxl7	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Gm49267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9430068D22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm49266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6576	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
Gm23903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36899	0	0	0	0	0	0	5	0	4	0	3	2	4	1	1	3	0	3	0	2	2	0
Ank	1751	2090	4188	3922	2856	3173	3937	3565	3038	3152	2627	2206	1721	2100	1816	1854	2016	2225	2359	1845	1794	1785
Tiaf2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	3	0	1
B230362B09Rik	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
Otulin	179	215	425	412	430	416	536	274	386	316	216	301	189	178	265	229	198	251	185	208	218	206
Mir7117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otulinl	8	10	0	6	3	0	4	0	6	0	1	4	8	11	12	12	7	7	5	3	4	6
Trio	1399	1481	2101	2715	1785	1787	2286	2819	2568	2560	1628	1562	1998	2109	1341	1480	1571	1921	1642	1494	1272	1801
Gm9891	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Gm20555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	0	0	0
Gm19883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dnah5	2	8	6	13	3	0	10	11	14	8	2	0	1	10	3	3	0	9	0	6	3	0
Gm49278	0	0	5	4	1	10	0	0	0	2	1	5	2	0	1	0	1	1	3	3	2	5
Gm49279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm24554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctnnd2	1	4	0	0	0	1	0	0	1	5	1	5	7	9	1	1	0	0	3	1	4	5
Gm49283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930570B17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9630009A06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930430F21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dap	1877	1814	3289	3426	3532	2517	3006	2559	3166	2860	1677	1725	1681	1869	1842	1745	1572	1575	1403	1405	1736	1454
Fam136b-ps	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm49296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd33b	1	0	0	3	7	0	0	0	0	2	0	4	0	3	3	0	0	0	0	0	0	5
Gm49300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ropn1l	39	18	114	124	66	92	84	74	92	53	52	65	46	38	31	31	15	3	25	18	57	20
Gm6361	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	5	1	2	0
Gm49208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
March6	2247	2569	3707	2786	2140	2302	2815	3926	4579	3040	2449	2899	3292	3343	2558	2565	2447	2527	2622	2529	2190	2253
Gm49214	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
Gm49216	0	0	0	3	0	0	0	3	0	0	0	1	0	0	1	0	5	0	0	0	0	0
Gm49215	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0
Cmbl	2624	2506	3049	2235	2720	2689	4305	3290	3600	2905	2260	2869	2452	2899	2309	2323	2444	1708	1886	2128	2667	2022
Cct5	2135	2370	5022	4204	7369	6357	5500	4207	5091	3873	5602	4819	1801	2444	3311	3245	3173	4751	2931	2357	3454	2823
Fam173b	110	133	93	125	212	206	180	127	100	122	225	255	108	151	193	207	199	156	125	157	134	73
Gm49284	4	9	15	2	14	1	7	7	0	13	15	12	19	16	15	17	13	2	20	17	11	6
Gm46522	0	0	0	0	2	0	5	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Gm18003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930518I17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snhg18	19	37	62	17	9	0	39	0	0	5	8	8	13	21	18	25	30	20	18	21	8	15
Snord123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
Sema5a	93	121	103	95	55	42	98	160	70	65	80	65	55	113	200	118	213	397	215	136	98	89
4930465K09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41289	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Gm32618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Sdc2	459	537	325	260	89	86	411	344	288	180	202	152	279	397	396	372	409	444	466	374	396	372
Gm32764	4	2	0	3	2	0	0	0	16	0	0	3	4	4	1	5	6	0	4	8	5	1
Cpq	911	863	379	369	166	161	749	894	684	509	185	214	704	723	695	617	847	581	889	980	581	506
1700084J12Rik	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0
Gm24476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930592A05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspyl5	0	0	0	2	0	0	7	16	0	0	2	2	2	0	0	1	0	3	3	6	1	0
Gm49088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9643	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm41290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm49091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtdh	1465	1704	1413	1503	2070	2007	1412	2314	1243	1716	2786	2749	1761	1977	1944	2096	1849	2300	1830	1764	1639	1498
9930017N22Rik	2	0	0	0	1	0	0	1	0	1	3	7	2	3	5	10	1	0	8	1	1	9
Gm24500	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Laptm4b	919	911	1093	1063	857	873	1070	1724	1151	954	1130	1033	986	1116	946	878	950	911	776	857	764	739
Gm18949	4	1	0	4	5	0	0	0	1	0	0	1	0	2	0	0	3	3	4	0	0	1
Gm25809	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Matn2	16	27	10	11	27	15	24	34	10	14	36	18	25	14	11	15	24	34	34	23	4	23
9430069I07Rik	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0
Rpl30	1607	2048	2319	2188	4251	2583	1909	1601	2139	2525	2963	4313	2014	2348	2756	2545	2844	2651	2083	2418	2472	1628
Gm24523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D730044K07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0
Erich5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm49188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Rida	225	297	154	150	209	80	183	209	313	146	191	265	224	225	230	250	265	207	238	262	254	202
Pop1	34	31	70	28	150	161	147	44	34	57	169	108	36	29	90	120	94	102	52	45	80	48
Gm49195	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
Gm22208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nipal2	1312	1329	583	436	671	443	941	1515	960	902	749	784	1543	1778	1044	1104	1282	1026	1030	1045	1193	1156
4930413F20Rik	0	0	0	0	0	0	0	0	3	0	1	0	1	0	1	0	0	0	2	0	0	0
Gm48932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Kcns2	7	5	0	0	0	0	0	6	0	0	0	0	0	6	7	2	3	0	1	0	2	2
Stk3	814	879	637	507	615	403	403	859	621	533	1182	1124	696	960	912	858	824	1030	800	723	923	792
Gm33497	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4
Osr2	1991	2161	2805	3043	3158	3184	3936	2396	2678	2707	1305	2146	2240	2554	2255	2000	2187	1465	1878	1859	1861	1523
BC048602	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48960	0	1	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	4	0	0	0
Vps13b	1078	1176	1180	994	954	935	718	2049	1092	1424	1949	1467	1218	1558	1191	1274	1167	1872	1413	1081	868	1248
Gm24771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm7968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir599	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
Mir875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18994	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9130002K18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm48965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Gm48961	6	3	0	2	2	3	0	0	0	1	7	9	0	0	3	8	1	0	3	0	1	8
Cox6c	3246	3753	3284	2844	3558	2678	8216	3544	4548	2515	1715	3758	3684	4211	3365	3711	3766	1796	2481	3496	3560	2269
Rgs22	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
Gm25372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18889	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0
Fbxo43	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	1	0	0	0	1
Gm22979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Polr2k	55	77	2	7	35	11	43	0	35	25	45	182	103	90	68	103	90	58	63	113	83	28
Spag1	14	1	8	8	17	7	15	6	28	4	7	27	26	10	15	20	22	12	2	22	12	8
Gm23754	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm41293	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
Rnf19a	1259	1288	1749	1740	1263	1407	1507	1917	1561	1450	1514	1505	1494	1625	1209	1288	1357	1385	1226	1157	1125	1041
Mir8097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl7a-ps3	3	3	18	12	4	8	16	0	1	7	3	7	3	3	6	1	2	5	4	2	3	4
Gm33936	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	1
Gm34150	21	1	2	4	3	0	5	0	0	1	3	14	4	1	2	6	0	3	5	2	2	3
Gm34093	10	5	0	2	13	0	17	0	9	6	4	12	11	14	3	14	9	1	8	3	7	4
Gm49224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd46	510	497	629	484	683	663	742	761	702	696	439	579	593	706	482	523	599	498	580	577	462	451
Gm49246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snx31	9	0	0	3	5	0	0	0	2	17	0	3	0	8	0	1	0	0	0	4	0	1
Gm44310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pabpc1	10415	12470	24424	18405	26425	29465	21739	28150	22375	20254	28201	19737	10012	12069	14565	13529	13763	24171	13767	10516	15642	14736
Gm49262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
